order_id,member_sk,member_id,product_sk,date_key,order_status,quantity,amount_twd,coupon_discount_twd
O0014920,141,M00122,18,20260620,paid,2,95432.0,0
O0014921,9,M00009,51,20260525,paid,3,18101.0,600
O0014922,92,M00080,84,20260522,cancelled,2,63710.0,600
O0014923,566,M00490,59,20260502,paid,3,31127.0,800
O0014924,218,M00188,74,20260621,completed,3,9953.0,800
O0014925,133,M00116,6,20260617,completed,1,58109.0,400
O0014926,345,M00295,95,20260610,cancelled,3,37697.0,0
O0014927,401,M00343,32,20260630,cancelled,3,29816.0,200
O0014928,243,M00208,79,20260521,paid,2,118193.0,800
O0014929,387,M00330,95,20260626,paid,2,96920.0,200
O0014930,43,M00037,22,20260529,paid,2,6356.0,400
O0014931,404,M00346,57,20260607,completed,3,42314.0,800
O0014932,390,M00333,18,20260520,paid,3,103665.0,0
O0014933,10,M00010,43,20260504,paid,3,64093.0,400
O0014934,360,M00308,17,20260524,cancelled,3,41840.0,200
O0014935,342,M00292,26,20260610,paid,2,115625.0,400
O0014936,159,M00138,73,20260514,completed,1,6693.0,800
O0014937,459,M00393,61,20260523,completed,1,97553.0,800
O0014938,222,M00191,56,20260508,paid,3,62454.0,800
O0014939,422,M00360,42,20260508,paid,3,51055.0,600
O0014940,471,M00404,83,20260517,completed,3,104683.0,200
O0014941,34,M00028,95,20260509,paid,1,101492.0,0
O0014942,488,M00420,77,20260601,cancelled,1,89058.0,200
O0014943,237,M00202,37,20260510,paid,3,6869.0,0
O0014944,397,M00339,55,20260601,completed,2,97780.0,200
O0014945,406,M00348,53,20260510,paid,3,111212.0,0
O0014946,525,M00453,36,20260501,paid,2,107600.0,200
O0014947,161,M00140,26,20260509,cancelled,2,6739.0,0
O0014948,56,M00049,46,20260522,completed,1,43340.0,200
O0014949,34,M00028,2,20260609,paid,3,49049.0,400
O0014950,524,M00452,48,20260603,cancelled,2,97886.0,200
O0014951,519,M00447,72,20260618,paid,2,44528.0,400
O0014952,445,M00380,39,20260626,paid,3,109018.0,600
O0014953,27,M00023,80,20260530,paid,2,86638.0,0
O0014954,574,M00496,26,20260520,paid,1,104049.0,400
O0014955,19,M00017,73,20260604,paid,1,71960.0,800
O0014956,1,M00001,39,20260511,paid,2,45240.0,200
O0014957,61,M00053,51,20260510,paid,2,26636.0,0
O0014958,74,M00063,73,20260608,paid,3,62063.0,800
O0014959,109,M00095,66,20260607,paid,1,88520.0,0
O0014960,36,M00030,26,20260621,paid,3,69534.0,600
O0014961,20,M00018,18,20260509,cancelled,3,84479.0,0
O0014962,24,M00021,62,20260622,completed,1,119849.0,400
O0014963,46,M00040,60,20260629,paid,1,70480.0,0
O0014964,388,M00331,44,20260507,paid,3,104979.0,200
O0014965,47,M00041,18,20260526,completed,2,81754.0,200
O0014966,311,M00264,71,20260614,completed,3,32402.0,600
O0014967,538,M00465,40,20260620,paid,2,98432.0,400
O0014968,522,M00450,46,20260502,cancelled,2,46138.0,600
O0014969,195,M00170,78,20260610,completed,2,106178.0,400
O0014970,556,M00480,11,20260524,cancelled,1,1446.0,600
O0014971,497,M00427,53,20260615,paid,3,18641.0,0
O0014972,91,M00079,1,20260607,paid,3,20585.0,200
O0014973,345,M00295,46,20260619,completed,3,32987.0,200
O0014974,185,M00161,81,20260611,completed,1,7811.0,0
O0014975,311,M00264,72,20260505,completed,3,29159.0,800
O0014976,210,M00181,57,20260502,completed,1,42790.0,600
O0014977,406,M00348,21,20260522,cancelled,3,51199.0,600
O0014978,163,M00142,3,20260523,completed,2,52464.0,600
O0014979,43,M00037,38,20260504,cancelled,3,41294.0,200
O0014980,94,M00082,47,20260616,completed,1,32645.0,400
O0014981,248,M00212,69,20260519,paid,2,54887.0,200
O0014982,193,M00169,43,20260601,completed,1,50461.0,600
O0014983,262,M00225,19,20260602,completed,2,78342.0,800
O0014984,70,M00060,33,20260503,completed,3,10137.0,600
O0014985,441,M00376,77,20260603,completed,2,110567.0,0
O0014986,462,M00396,68,20260527,paid,3,15022.0,200
O0014987,177,M00153,21,20260529,paid,2,61796.0,0
O0014988,436,M00372,30,20260612,cancelled,1,81929.0,200
O0014989,95,M00083,3,20260627,paid,1,58560.0,200
O0014990,196,M00171,71,20260531,completed,3,54879.0,800
O0014991,553,M00477,64,20260616,completed,1,70235.0,0
O0014992,64,M00056,86,20260526,completed,2,23125.0,400
O0014993,78,M00067,52,20260524,cancelled,3,51318.0,400
O0014994,161,M00140,71,20260615,completed,1,14974.0,600
O0014995,65,M00057,45,20260529,paid,3,103652.0,800
O0014996,13,M00012,71,20260517,cancelled,3,53031.0,0
O0014997,228,M00195,38,20260520,cancelled,2,28498.0,0
O0014998,404,M00346,83,20260525,completed,1,58897.0,400
O0014999,129,M00114,84,20260519,paid,1,72001.0,0
O0015000,318,M00271,60,20260521,paid,1,117840.0,0
O0015001,388,M00331,45,20260518,paid,1,73575.0,400
O0015002,307,M00260,53,20260613,paid,2,110314.0,400
O0015003,502,M00432,89,20260508,paid,2,63204.0,600
O0015004,18,M00016,61,20260516,completed,3,79170.0,400
O0015005,560,M00484,66,20260605,paid,2,1979.0,200
O0015006,15,M00014,11,20260527,completed,3,46327.0,600
O0015007,268,M00230,63,20260528,cancelled,3,28043.0,400
O0015008,484,M00416,84,20260626,paid,1,63629.0,600
O0015009,580,M00500,31,20260618,completed,3,35388.0,800
O0015010,137,M00119,75,20260519,cancelled,2,63704.0,200
O0015011,18,M00016,10,20260605,paid,1,16185.0,400
O0015012,129,M00114,85,20260504,completed,2,14544.0,200
O0015013,136,M00118,94,20260621,paid,3,20622.0,400
O0015014,237,M00202,4,20260526,paid,1,19580.0,800
O0015015,537,M00464,25,20260625,paid,2,85868.0,600
O0015016,538,M00465,99,20260504,completed,1,77326.0,0
O0015017,580,M00500,89,20260627,completed,2,48712.0,200
O0015018,511,M00440,5,20260612,completed,3,80242.0,400
O0015019,284,M00241,5,20260504,completed,3,29764.0,200
O0015020,417,M00357,98,20260527,paid,2,15579.0,0
O0015021,35,M00029,56,20260621,completed,1,57967.0,200
O0015022,336,M00287,90,20260514,paid,1,27017.0,600
O0015023,426,M00364,59,20260627,cancelled,3,74669.0,400
O0015024,189,M00165,12,20260607,paid,3,78205.0,800
O0015025,541,M00467,29,20260523,paid,1,104214.0,600
O0015026,427,M00365,29,20260510,completed,1,115900.0,400
O0015027,38,M00032,48,20260516,completed,3,60073.0,600
O0015028,29,M00025,37,20260507,paid,2,86481.0,0
O0015029,507,M00436,6,20260509,paid,3,57943.0,0
O0015030,142,M00123,86,20260512,paid,1,29097.0,0
O0015031,402,M00344,8,20260523,paid,3,58494.0,400
O0015032,355,M00304,12,20260508,paid,1,11438.0,600
O0015033,506,M00435,44,20260608,cancelled,1,17316.0,200
O0015034,148,M00129,99,20260611,cancelled,3,6909.0,200
O0015035,137,M00119,93,20260528,completed,1,91383.0,600
O0015036,425,M00363,70,20260515,cancelled,1,67532.0,800
O0015037,211,M00182,59,20260623,paid,1,87370.0,0
O0015038,71,M00061,55,20260512,completed,2,96224.0,200
O0015039,242,M00207,41,20260515,paid,2,49908.0,400
O0015040,110,M00096,4,20260521,paid,2,19858.0,0
O0015041,9,M00009,4,20260608,completed,1,80967.0,0
O0015042,286,M00242,17,20260624,paid,3,11222.0,200
O0015043,308,M00261,39,20260507,completed,1,50213.0,200
O0015044,418,M00357,98,20260603,completed,1,35428.0,0
O0015045,91,M00079,79,20260513,completed,1,103340.0,400
O0015046,84,M00072,24,20260516,completed,2,53298.0,400
O0015047,9,M00009,30,20260522,completed,2,61844.0,600
O0015048,558,M00482,79,20260502,completed,2,4863.0,600
O0015049,2,M00002,100,20260606,paid,1,88444.0,0
O0015050,197,M00172,81,20260502,paid,2,55210.0,400
O0015051,339,M00290,26,20260527,paid,2,63090.0,200
O0015052,445,M00380,26,20260518,paid,2,105692.0,200
O0015053,477,M00410,75,20260625,paid,2,112710.0,200
O0015054,6,M00006,37,20260603,completed,3,7239.0,600
O0015055,396,M00338,67,20260616,completed,3,87228.0,0
O0015056,241,M00206,3,20260618,completed,1,44043.0,400
O0015057,447,M00382,64,20260529,paid,2,10057.0,600
O0015058,467,M00401,64,20260615,completed,1,63719.0,0
O0015059,490,M00422,19,20260524,completed,2,97263.0,400
O0015060,78,M00067,54,20260528,paid,3,100406.0,800
O0015061,493,M00425,78,20260523,cancelled,2,42497.0,800
O0015062,394,M00337,80,20260512,paid,2,36993.0,600
O0015063,354,M00303,40,20260526,cancelled,1,96889.0,800
O0015064,539,M00466,48,20260525,cancelled,1,101922.0,800
O0015065,211,M00182,56,20260620,completed,2,105971.0,600
O0015066,37,M00031,20,20260602,completed,1,32432.0,200
O0015067,527,M00454,64,20260629,cancelled,1,10377.0,800
O0015068,113,M00099,20,20260510,paid,3,17577.0,200
O0015069,35,M00029,15,20260617,paid,3,104419.0,600
O0015070,273,M00233,29,20260505,completed,2,44308.0,600
O0015071,343,M00293,15,20260516,completed,3,26716.0,200
O0015072,235,M00201,4,20260513,paid,3,36104.0,800
O0015073,42,M00036,20,20260603,cancelled,3,49318.0,800
O0015074,260,M00223,21,20260612,completed,3,20684.0,0
O0015075,187,M00163,65,20260506,paid,2,96397.0,600
O0015076,82,M00070,56,20260613,paid,2,81280.0,400
O0015077,311,M00264,22,20260615,paid,3,72336.0,400
O0015078,229,M00196,27,20260617,completed,2,51261.0,800
O0015079,91,M00079,92,20260630,completed,2,50814.0,200
O0015080,253,M00217,55,20260525,completed,2,101804.0,0
O0015081,289,M00245,65,20260529,completed,1,19694.0,400
O0015082,64,M00056,27,20260526,cancelled,2,117440.0,600
O0015083,174,M00150,10,20260622,paid,1,86040.0,800
O0015084,173,M00150,37,20260518,paid,2,112841.0,0
O0015085,421,M00359,15,20260512,completed,2,85324.0,200
O0015086,531,M00458,96,20260518,paid,3,48096.0,600
O0015087,274,M00233,91,20260609,paid,2,108636.0,400
O0015088,520,M00448,74,20260514,completed,1,23324.0,200
O0015089,35,M00029,36,20260514,cancelled,1,19305.0,800
O0015090,342,M00292,63,20260623,paid,3,79055.0,600
O0015091,447,M00382,68,20260625,paid,2,62553.0,400
O0015092,496,M00427,7,20260519,paid,2,6494.0,600
O0015093,230,M00197,13,20260610,paid,3,66608.0,600
O0015094,129,M00114,14,20260609,completed,2,36240.0,400
O0015095,152,M00133,60,20260602,paid,1,14155.0,400
O0015096,12,M00011,17,20260619,paid,1,21570.0,800
O0015097,153,M00134,28,20260605,completed,3,1111.0,800
O0015098,105,M00092,47,20260505,paid,2,22787.0,0
O0015099,468,M00402,44,20260526,completed,1,115572.0,0
O0015100,527,M00454,25,20260604,completed,1,119329.0,200
O0015101,401,M00343,90,20260527,completed,3,43970.0,0
O0015102,314,M00267,85,20260525,completed,3,6178.0,0
O0015103,262,M00225,3,20260517,completed,2,53459.0,800
O0015104,502,M00432,21,20260514,paid,1,52910.0,200
O0015105,556,M00480,45,20260510,completed,3,16445.0,0
O0015106,13,M00012,88,20260530,cancelled,3,21083.0,200
O0015107,44,M00038,18,20260525,paid,2,50524.0,600
O0015108,216,M00187,11,20260507,paid,1,54894.0,200
O0015109,257,M00220,75,20260604,completed,1,17165.0,800
O0015110,423,M00361,21,20260519,completed,1,13195.0,200
O0015111,334,M00285,34,20260618,completed,3,115422.0,800
O0015112,54,M00047,62,20260615,paid,3,50698.0,200
O0015113,570,M00492,37,20260506,completed,2,111291.0,800
O0015114,191,M00167,56,20260626,paid,3,83615.0,0
O0015115,338,M00289,23,20260621,completed,3,80905.0,200
O0015116,506,M00435,42,20260620,cancelled,3,60678.0,400
O0015117,58,M00051,7,20260506,paid,2,17369.0,0
O0015118,520,M00448,97,20260502,paid,2,92864.0,600
O0015119,228,M00195,64,20260618,completed,3,28714.0,800
O0015120,509,M00438,57,20260628,cancelled,3,109291.0,200
O0015121,528,M00455,19,20260510,completed,3,106202.0,0
O0015122,182,M00158,31,20260628,completed,1,6254.0,0
O0015123,245,M00210,68,20260502,cancelled,2,5043.0,800
O0015124,305,M00258,1,20260620,cancelled,2,1543.0,0
O0015125,140,M00121,18,20260602,paid,1,45432.0,200
O0015126,132,M00116,80,20260507,paid,1,84638.0,400
O0015127,425,M00363,4,20260627,cancelled,3,10857.0,200
O0015128,187,M00163,44,20260624,paid,2,60865.0,800
O0015129,166,M00145,13,20260626,paid,3,109379.0,800
O0015130,564,M00488,20,20260628,cancelled,2,108041.0,800
O0015131,134,M00117,70,20260518,completed,2,95043.0,200
O0015132,558,M00482,52,20260520,paid,1,116697.0,400
O0015133,429,M00366,100,20260506,completed,1,52561.0,800
O0015134,206,M00178,4,20260517,cancelled,3,100812.0,200
O0015135,349,M00298,75,20260621,completed,1,114379.0,400
O0015136,425,M00363,3,20260618,completed,3,20886.0,400
O0015137,335,M00286,69,20260609,paid,1,47459.0,600
O0015138,480,M00412,91,20260626,paid,3,97432.0,0
O0015139,174,M00150,91,20260625,paid,2,67895.0,800
O0015140,549,M00473,49,20260505,cancelled,1,101164.0,800
O0015141,178,M00154,41,20260517,completed,1,52609.0,800
O0015142,420,M00358,70,20260618,paid,2,45057.0,600
O0015143,343,M00293,76,20260522,paid,2,102390.0,200
O0015144,571,M00493,86,20260613,cancelled,1,15493.0,600
O0015145,158,M00137,95,20260514,paid,3,73721.0,600
O0015146,101,M00089,37,20260614,paid,1,4477.0,600
O0015147,360,M00308,42,20260612,paid,3,101625.0,0
O0015148,197,M00172,5,20260616,cancelled,2,38420.0,600
O0015149,51,M00045,93,20260517,completed,1,85736.0,0
O0015150,464,M00398,30,20260527,completed,3,92076.0,600
O0015151,238,M00203,3,20260607,cancelled,2,33588.0,600
O0015152,57,M00050,45,20260620,paid,2,87558.0,800
O0015153,176,M00152,70,20260609,paid,2,35124.0,800
O0015154,252,M00216,32,20260525,completed,1,74037.0,600
O0015155,168,M00147,2,20260604,completed,3,55185.0,400
O0015156,467,M00401,73,20260623,completed,3,113819.0,200
O0015157,523,M00451,59,20260514,cancelled,2,59830.0,200
O0015158,417,M00357,68,20260530,paid,1,105975.0,600
O0015159,239,M00204,96,20260514,paid,1,76789.0,800
O0015160,346,M00296,51,20260523,paid,3,84294.0,200
O0015161,280,M00238,12,20260502,completed,1,78154.0,400
O0015162,520,M00448,50,20260527,paid,3,88184.0,600
O0015163,377,M00322,73,20260622,completed,1,115103.0,400
O0015164,467,M00401,62,20260609,paid,3,78268.0,800
O0015165,554,M00478,55,20260623,paid,3,108027.0,200
O0015166,221,M00190,66,20260623,paid,3,87698.0,600
O0015167,506,M00435,8,20260615,paid,2,85961.0,200
O0015168,7,M00007,64,20260620,completed,1,8765.0,200
O0015169,356,M00305,55,20260523,completed,3,72117.0,400
O0015170,281,M00239,55,20260531,paid,3,55358.0,0
O0015171,472,M00405,20,20260515,completed,3,34472.0,800
O0015172,401,M00343,91,20260522,completed,2,73740.0,0
O0015173,51,M00045,23,20260601,completed,2,96871.0,600
O0015174,249,M00213,41,20260619,paid,3,14479.0,800
O0015175,19,M00017,8,20260616,completed,1,107424.0,0
O0015176,187,M00163,46,20260524,cancelled,3,73759.0,400
O0015177,472,M00405,63,20260613,completed,1,6489.0,200
O0015178,336,M00287,23,20260609,paid,2,54136.0,600
O0015179,211,M00182,36,20260622,completed,1,8197.0,600
O0015180,255,M00218,85,20260512,completed,3,113606.0,400
O0015181,380,M00325,24,20260513,completed,3,48290.0,800
O0015182,552,M00476,82,20260510,cancelled,1,63547.0,600
O0015183,231,M00198,84,20260627,paid,2,18237.0,600
O0015184,271,M00232,46,20260505,paid,2,83911.0,0
O0015185,152,M00133,25,20260520,paid,2,15875.0,400
O0015186,110,M00096,97,20260628,paid,2,31406.0,400
O0015187,131,M00115,5,20260617,cancelled,2,87881.0,600
O0015188,402,M00344,100,20260524,paid,1,4796.0,600
O0015189,1,M00001,64,20260630,paid,3,11489.0,600
O0015190,386,M00329,28,20260609,paid,3,36710.0,600
O0015191,275,M00234,82,20260503,paid,3,114264.0,600
O0015192,354,M00303,61,20260516,completed,2,77605.0,800
O0015193,27,M00023,84,20260606,paid,1,92276.0,0
O0015194,93,M00081,68,20260603,paid,3,51787.0,600
O0015195,436,M00372,31,20260626,paid,2,32189.0,400
O0015196,430,M00367,29,20260614,cancelled,3,18516.0,800
O0015197,139,M00121,6,20260508,paid,1,112131.0,200
O0015198,544,M00469,77,20260625,paid,3,2093.0,800
O0015199,59,M00052,62,20260526,completed,3,46385.0,600
O0015200,161,M00140,11,20260520,cancelled,1,41600.0,800
O0015201,374,M00319,44,20260526,paid,2,37366.0,200
O0015202,41,M00035,29,20260628,cancelled,3,78305.0,800
O0015203,540,M00466,48,20260630,completed,1,14573.0,600
O0015204,334,M00285,53,20260521,paid,2,10742.0,0
O0015205,367,M00314,84,20260611,paid,2,87465.0,600
O0015206,453,M00387,33,20260504,paid,2,106271.0,0
O0015207,477,M00410,2,20260611,paid,1,5315.0,400
O0015208,192,M00168,10,20260508,completed,3,81889.0,800
O0015209,108,M00094,77,20260516,paid,2,88881.0,600
O0015210,399,M00341,68,20260605,paid,3,117867.0,400
O0015211,564,M00488,63,20260516,paid,1,71503.0,800
O0015212,429,M00366,26,20260526,cancelled,1,52313.0,800
O0015213,84,M00072,81,20260519,paid,1,117422.0,600
O0015214,346,M00296,1,20260615,paid,2,49530.0,800
O0015215,27,M00023,42,20260527,cancelled,1,17855.0,0
O0015216,294,M00249,60,20260517,paid,3,11818.0,0
O0015217,468,M00402,45,20260523,paid,2,6301.0,200
O0015218,165,M00144,84,20260605,completed,2,58688.0,800
O0015219,361,M00309,18,20260527,cancelled,3,76885.0,600
O0015220,302,M00256,55,20260608,completed,3,118987.0,0
O0015221,148,M00129,71,20260628,completed,1,27639.0,400
O0015222,129,M00114,24,20260607,paid,1,77875.0,400
O0015223,453,M00387,98,20260621,paid,1,69340.0,0
O0015224,140,M00121,80,20260621,paid,2,16348.0,400
O0015225,331,M00282,96,20260619,completed,2,50703.0,600
O0015226,29,M00025,80,20260611,completed,2,118099.0,800
O0015227,329,M00281,18,20260528,paid,1,95826.0,0
O0015228,392,M00335,48,20260507,cancelled,1,47694.0,200
O0015229,556,M00480,34,20260519,cancelled,3,92811.0,800
O0015230,186,M00162,82,20260622,completed,1,80044.0,400
O0015231,574,M00496,48,20260512,paid,1,41764.0,400
O0015232,182,M00158,92,20260520,paid,3,5719.0,0
O0015233,519,M00447,46,20260512,paid,1,119824.0,600
O0015234,485,M00417,81,20260612,paid,3,7483.0,600
O0015235,307,M00260,87,20260607,paid,1,1992.0,600
O0015236,188,M00164,40,20260526,paid,3,4209.0,200
O0015237,549,M00473,100,20260512,completed,1,23826.0,800
O0015238,392,M00335,56,20260622,completed,3,58302.0,800
O0015239,27,M00023,100,20260602,completed,3,76424.0,400
O0015240,548,M00472,69,20260628,completed,2,50664.0,600
O0015241,342,M00292,51,20260501,cancelled,1,9434.0,800
O0015242,378,M00323,7,20260521,completed,1,47058.0,0
O0015243,327,M00279,80,20260511,completed,1,94862.0,600
O0015244,198,M00173,97,20260505,paid,2,115542.0,400
O0015245,183,M00159,2,20260621,paid,1,72542.0,400
O0015246,464,M00398,83,20260603,cancelled,2,108504.0,800
O0015247,125,M00110,75,20260630,paid,3,94949.0,0
O0015248,449,M00384,87,20260517,paid,1,2946.0,800
O0015249,171,M00149,31,20260504,paid,1,10543.0,200
O0015250,176,M00152,16,20260521,completed,2,42335.0,800
O0015251,256,M00219,7,20260517,completed,1,33495.0,600
O0015252,458,M00392,16,20260513,completed,1,113139.0,800
O0015253,303,M00257,56,20260516,cancelled,1,83032.0,600
O0015254,512,M00441,23,20260527,paid,1,78321.0,400
O0015255,401,M00343,40,20260516,cancelled,1,83521.0,600
O0015256,341,M00291,22,20260610,completed,2,21407.0,600
O0015257,216,M00187,12,20260514,cancelled,1,39007.0,600
O0015258,370,M00316,48,20260601,paid,3,81091.0,400
O0015259,265,M00228,15,20260526,paid,1,87827.0,400
O0015260,397,M00339,43,20260616,completed,3,7006.0,800
O0015261,57,M00050,95,20260526,paid,1,82700.0,800
O0015262,22,M00019,60,20260630,completed,2,77447.0,200
O0015263,579,M00499,8,20260510,completed,1,86639.0,200
O0015264,113,M00099,81,20260517,completed,2,56944.0,600
O0015265,334,M00285,61,20260606,paid,3,12738.0,0
O0015266,106,M00092,1,20260627,completed,1,41701.0,200
O0015267,491,M00423,100,20260616,completed,3,26139.0,400
O0015268,165,M00144,38,20260613,paid,2,39904.0,800
O0015269,445,M00380,30,20260604,paid,3,36991.0,600
O0015270,512,M00441,33,20260613,completed,2,62658.0,200
O0015271,359,M00307,12,20260603,paid,1,12869.0,600
O0015272,391,M00334,79,20260610,paid,3,98089.0,400
O0015273,475,M00408,87,20260603,paid,3,21363.0,0
O0015274,414,M00354,27,20260524,cancelled,3,84165.0,800
O0015275,75,M00064,5,20260516,paid,3,110768.0,600
O0015276,89,M00077,41,20260527,completed,2,15764.0,0
O0015277,25,M00022,96,20260528,completed,2,40654.0,0
O0015278,526,M00454,66,20260517,cancelled,3,22596.0,0
O0015279,222,M00191,94,20260625,paid,1,95097.0,400
O0015280,139,M00121,5,20260523,cancelled,2,113195.0,600
O0015281,65,M00057,47,20260615,paid,1,69505.0,400
O0015282,37,M00031,83,20260501,paid,3,44361.0,400
O0015283,522,M00450,42,20260521,paid,3,100136.0,200
O0015284,186,M00162,12,20260630,paid,3,30091.0,0
O0015285,532,M00459,33,20260528,paid,3,49641.0,800
O0015286,179,M00155,50,20260501,paid,3,19345.0,400
O0015287,28,M00024,27,20260603,paid,2,56592.0,400
O0015288,388,M00331,4,20260629,completed,2,73085.0,200
O0015289,187,M00163,43,20260527,paid,2,15912.0,600
O0015290,203,M00176,100,20260508,cancelled,2,118104.0,800
O0015291,228,M00195,47,20260602,cancelled,3,9111.0,800
O0015292,387,M00330,2,20260513,paid,3,82757.0,600
O0015293,447,M00382,28,20260508,paid,2,71432.0,400
O0015294,578,M00498,84,20260527,paid,1,98428.0,600
O0015295,177,M00153,89,20260518,completed,2,9580.0,400
O0015296,152,M00133,13,20260527,completed,1,80033.0,800
O0015297,493,M00425,4,20260507,paid,2,13797.0,400
O0015298,467,M00401,89,20260605,paid,3,32664.0,400
O0015299,389,M00332,6,20260514,completed,1,111762.0,200
O0015300,108,M00094,46,20260503,completed,2,74183.0,400
O0015301,273,M00233,44,20260527,paid,2,72087.0,600
O0015302,168,M00147,93,20260507,paid,1,53713.0,0
O0015303,82,M00070,60,20260609,completed,2,118231.0,600
O0015304,115,M00101,5,20260529,cancelled,3,72810.0,600
O0015305,57,M00050,31,20260625,completed,3,8817.0,0
O0015306,302,M00256,62,20260610,cancelled,1,49204.0,200
O0015307,393,M00336,20,20260625,paid,1,110674.0,0
O0015308,43,M00037,9,20260619,paid,2,102075.0,0
O0015309,294,M00249,54,20260519,cancelled,2,36721.0,200
O0015310,61,M00053,31,20260527,paid,3,31791.0,0
O0015311,185,M00161,74,20260609,completed,2,98060.0,0
O0015312,86,M00074,75,20260526,cancelled,2,48088.0,0
O0015313,97,M00085,63,20260508,paid,1,36636.0,600
O0015314,47,M00041,55,20260517,completed,1,109660.0,600
O0015315,165,M00144,13,20260530,completed,3,14591.0,0
O0015316,382,M00327,82,20260528,completed,2,49619.0,400
O0015317,555,M00479,5,20260616,cancelled,3,90385.0,200
O0015318,158,M00137,91,20260624,paid,3,103084.0,400
O0015319,171,M00149,36,20260527,paid,3,61746.0,800
O0015320,478,M00411,46,20260508,completed,1,107146.0,0
O0015321,234,M00200,14,20260527,paid,2,79298.0,400
O0015322,442,M00377,30,20260618,paid,3,109316.0,400
O0015323,56,M00049,44,20260520,paid,1,74720.0,600
O0015324,303,M00257,87,20260512,completed,2,41905.0,600
O0015325,276,M00235,52,20260612,paid,3,94345.0,200
O0015326,308,M00261,20,20260503,completed,2,44921.0,400
O0015327,325,M00277,8,20260616,paid,3,10880.0,0
O0015328,325,M00277,44,20260510,paid,3,87493.0,200
O0015329,161,M00140,76,20260613,completed,2,31346.0,0
O0015330,4,M00004,24,20260521,completed,3,105382.0,400
O0015331,373,M00318,67,20260608,completed,2,64139.0,800
O0015332,107,M00093,2,20260625,cancelled,3,68979.0,400
O0015333,223,M00192,97,20260505,paid,1,81593.0,400
O0015334,275,M00234,81,20260510,completed,1,116888.0,800
O0015335,466,M00400,28,20260530,paid,1,86254.0,600
O0015336,433,M00370,87,20260505,paid,3,84244.0,200
O0015337,76,M00065,65,20260519,paid,1,92824.0,0
O0015338,450,M00385,76,20260519,paid,2,96261.0,0
O0015339,234,M00200,33,20260619,completed,1,37921.0,600
O0015340,424,M00362,27,20260629,cancelled,3,52755.0,0
O0015341,264,M00227,99,20260510,completed,2,7449.0,400
O0015342,223,M00192,98,20260507,paid,3,87421.0,0
O0015343,569,M00491,48,20260606,paid,3,61818.0,600
O0015344,444,M00379,15,20260504,paid,2,50829.0,800
O0015345,498,M00428,8,20260625,paid,2,59178.0,800
O0015346,75,M00064,15,20260628,cancelled,1,35593.0,600
O0015347,519,M00447,14,20260625,completed,1,93984.0,600
O0015348,87,M00075,31,20260507,cancelled,2,58704.0,400
O0015349,575,M00496,91,20260615,cancelled,3,91819.0,800
O0015350,157,M00136,91,20260624,cancelled,1,5610.0,200
O0015351,351,M00300,26,20260610,completed,3,43880.0,400
O0015352,358,M00306,36,20260524,paid,1,43271.0,800
O0015353,474,M00407,73,20260607,completed,2,35533.0,400
O0015354,251,M00215,50,20260516,paid,2,116640.0,600
O0015355,289,M00245,4,20260507,cancelled,1,104991.0,0
O0015356,332,M00283,100,20260603,completed,2,60341.0,600
O0015357,443,M00378,97,20260516,paid,3,107268.0,400
O0015358,162,M00141,60,20260528,cancelled,3,19270.0,600
O0015359,505,M00434,83,20260618,paid,3,47886.0,800
O0015360,409,M00350,51,20260618,paid,1,109801.0,800
O0015361,158,M00137,78,20260624,paid,2,10473.0,200
O0015362,332,M00283,2,20260628,paid,1,72983.0,400
O0015363,141,M00122,6,20260514,paid,2,72437.0,800
O0015364,536,M00463,72,20260518,paid,1,89215.0,600
O0015365,399,M00341,51,20260619,paid,2,116825.0,600
O0015366,389,M00332,37,20260507,paid,2,63270.0,0
O0015367,281,M00239,75,20260512,paid,1,39511.0,0
O0015368,404,M00346,85,20260620,completed,3,52365.0,600
O0015369,437,M00373,67,20260525,paid,1,15690.0,200
O0015370,384,M00328,76,20260616,paid,1,60455.0,800
O0015371,222,M00191,64,20260630,cancelled,2,78497.0,400
O0015372,1,M00001,92,20260610,paid,3,26282.0,800
O0015373,506,M00435,65,20260605,cancelled,3,92310.0,200
O0015374,491,M00423,74,20260614,paid,1,41976.0,200
O0015375,385,M00329,82,20260519,completed,3,44956.0,600
O0015376,46,M00040,10,20260610,paid,3,27788.0,200
O0015377,90,M00078,18,20260609,completed,2,5534.0,200
O0015378,314,M00267,92,20260531,completed,1,53364.0,400
O0015379,413,M00353,22,20260629,paid,3,90698.0,800
O0015380,240,M00205,74,20260512,completed,3,106659.0,800
O0015381,575,M00496,23,20260611,completed,3,100789.0,800
O0015382,346,M00296,57,20260617,paid,3,89426.0,200
O0015383,25,M00022,41,20260526,completed,1,29505.0,200
O0015384,538,M00465,81,20260629,completed,2,47940.0,200
O0015385,414,M00354,40,20260616,paid,1,73637.0,800
O0015386,345,M00295,59,20260514,paid,3,48976.0,200
O0015387,425,M00363,31,20260625,completed,3,35115.0,400
O0015388,512,M00441,32,20260618,completed,1,15704.0,400
O0015389,218,M00188,5,20260618,paid,3,50656.0,0
O0015390,45,M00039,93,20260521,paid,2,41154.0,600
O0015391,506,M00435,34,20260527,paid,2,1998.0,0
O0015392,262,M00225,99,20260606,paid,1,84725.0,800
O0015393,363,M00311,90,20260512,paid,2,65456.0,200
O0015394,292,M00247,11,20260605,paid,1,103251.0,200
